%time,field.Header.seq,field.Header.stamp,field.Header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1698236093313788274,0,1698236093312927961,GPS1_Frame,42.339193333333334,-71.09040666666667,29.5,327796.31904500513,4689553.861287577,19.0,T
1698236094313235924,0,1698236094312132120,GPS1_Frame,42.33924,-71.09043,29.3,327794.5242043383,4689559.09052369,19.0,T
1698236095297113985,0,1698236095296054601,GPS1_Frame,42.339285,-71.09045166666667,29.3,327792.8621190961,4689564.131314163,19.0,T
1698236096297428087,0,1698236096296447753,GPS1_Frame,42.339328333333334,-71.09046833333333,29.1,327791.6073933374,4689568.976907802,19.0,T
1698236097297199857,0,1698236097296026468,GPS1_Frame,42.33937,-71.090485,29.1,327790.34811961127,4689573.637431042,19.0,T
1698236098295846119,0,1698236098294775247,GPS1_Frame,42.33940666666667,-71.09049833333333,28.7,327789.34980197344,4689577.735991278,19.0,T
1698236099295890832,0,1698236099294940710,GPS1_Frame,42.33944,-71.09051333333333,28.7,327788.20508363954,4689581.467785902,19.0,T
1698236100297918672,0,1698236100296930551,GPS1_Frame,42.33946666666667,-71.09052666666666,28.7,327787.1794683962,4689584.455922284,19.0,T
1698236101297718912,0,1698236101296624183,GPS1_Frame,42.33948,-71.09053333333334,28.5,327786.66666113574,4689585.949990546,19.0,T
1698236102298788337,0,1698236102298114538,GPS1_Frame,42.339483333333334,-71.090535,28.0,327786.53845935734,4689586.323507619,19.0,T
1698236103299408124,0,1698236103298590898,GPS1_Frame,42.339483333333334,-71.090535,28.0,327786.53845935734,4689586.323507619,19.0,T
1698236104316585381,0,1698236104315593481,GPS1_Frame,42.339483333333334,-71.090535,28.0,327786.53845935734,4689586.323507619,19.0,T
1698236105300040459,0,1698236105299231290,GPS1_Frame,42.339483333333334,-71.090535,28.0,327786.53845935734,4689586.323507619,19.0,T
1698236106299840586,0,1698236106298982858,GPS1_Frame,42.339483333333334,-71.090535,28.0,327786.53845935734,4689586.323507619,19.0,T
1698236107316462349,0,1698236107315537214,GPS1_Frame,42.339483333333334,-71.090535,28.0,327786.53845935734,4689586.323507619,19.0,T
1698236108300620241,0,1698236108299743652,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236109300469232,0,1698236109299527883,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236110298854842,0,1698236110297975540,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236111315836700,0,1698236111315045356,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236112317874380,0,1698236112316809415,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236113299726000,0,1698236113298815965,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236114298841964,0,1698236114297967672,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236115298952988,0,1698236115298055171,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236116299444470,0,1698236116298484802,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236117299509795,0,1698236117298259973,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236118299596282,0,1698236118298525333,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236119299563486,0,1698236119298500061,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236120300227886,0,1698236120299296140,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236121299734480,0,1698236121298636913,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236122299115546,0,1698236122298146486,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236123299397329,0,1698236123298399686,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236124299683283,0,1698236124298739194,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236125299349553,0,1698236125298347473,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236126298367284,0,1698236126297444105,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236127299524494,0,1698236127298606872,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236128299090313,0,1698236128298152923,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236129299134999,0,1698236129298190593,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236130312041102,0,1698236130311177968,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236131299012448,0,1698236131298016548,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236132299284898,0,1698236132298231363,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236133299545621,0,1698236133298595190,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236134298813529,0,1698236134297891855,GPS1_Frame,42.339483333333334,-71.090535,28.1,327786.53845935734,4689586.323507619,19.0,T
1698236135298857642,0,1698236135297925233,GPS1_Frame,42.339483333333334,-71.090535,28.0,327786.53845935734,4689586.323507619,19.0,T
1698236136300915005,0,1698236136299716711,GPS1_Frame,42.339483333333334,-71.090535,28.0,327786.53845935734,4689586.323507619,19.0,T
1698236137299711771,0,1698236137298752784,GPS1_Frame,42.339495,-71.09054166666667,27.1,327786.0211023133,4689587.632505227,19.0,T
1698236138298524347,0,1698236138297644853,GPS1_Frame,42.339515,-71.09054833333333,25.9,327785.52649599704,4689589.86685645,19.0,T
1698236139298127668,0,1698236139297052860,GPS1_Frame,42.33954,-71.090555,25.5,327785.0455404093,4689592.656419871,19.0,T
1698236140298933184,0,1698236140298017978,GPS1_Frame,42.339573333333334,-71.090555,25.4,327785.1365428503,4689596.357834179,19.0,T
1698236141299091449,0,1698236141297829151,GPS1_Frame,42.339605,-71.09054333333333,24.9,327786.1841067649,4689599.850548083,19.0,T
1698236142316348609,0,1698236142315465450,GPS1_Frame,42.339636666666664,-71.09051666666667,24.3,327788.46738398005,4689603.312881439,19.0,T
1698236143298408630,0,1698236143297381877,GPS1_Frame,42.339666666666666,-71.090475,24.1,327791.98182267393,4689606.559764688,19.0,T
1698236144298205231,0,1698236144297291755,GPS1_Frame,42.33969166666667,-71.09042333333333,24.2,327796.3064172817,4689609.231184596,19.0,T
1698236145312833161,0,1698236145311964988,GPS1_Frame,42.339713333333336,-71.09036833333333,24.3,327800.89651188406,4689611.525714882,19.0,T
1698236146297376214,0,1698236146296516895,GPS1_Frame,42.33973666666667,-71.090315,24.5,327805.3538516287,4689614.008694106,19.0,T
1698236147297467037,0,1698236147296466588,GPS1_Frame,42.339756666666666,-71.090265,24.5,327809.527486505,4689616.12828507,19.0,T
1698236148298385327,0,1698236148297518491,GPS1_Frame,42.339775,-71.09022166666666,24.5,327813.14736427175,4689618.076308292,19.0,T
1698236149297673543,0,1698236149296551704,GPS1_Frame,42.33979,-71.090185,24.5,327816.20893635234,4689619.667692216,19.0,T
1698236150296482613,0,1698236150295567274,GPS1_Frame,42.339801666666666,-71.090155,24.5,327818.7122036204,4689620.9024361335,19.0,T
1698236151296808306,0,1698236151295803070,GPS1_Frame,42.33981166666667,-71.09013333333333,24.4,327820.52441479143,4689621.96898518,19.0,T
1698236152296822148,0,1698236152295921802,GPS1_Frame,42.33982,-71.09011166666667,24.4,327822.3320762196,4689622.850463966,19.0,T
1698236153296899042,0,1698236153295792102,GPS1_Frame,42.33983,-71.09008833333333,24.3,327824.2815874659,4689623.91363899,19.0,T
1698236154296629358,0,1698236154295739173,GPS1_Frame,42.339843333333334,-71.090055,24.2,327827.0640030154,4689625.326706671,19.0,T
1698236155313251740,0,1698236155312301635,GPS1_Frame,42.339861666666664,-71.09001,24.2,327830.82117196283,4689627.271363889,19.0,T
1698236156296613258,0,1698236156295583009,GPS1_Frame,42.339886666666665,-71.08995,24.1,327835.8322434946,4689629.925933467,19.0,T
1698236157293209791,0,1698236157292255401,GPS1_Frame,42.339913333333335,-71.08988166666667,24.0,327841.53436467936,4689632.748704228,19.0,T
1698236158308544591,0,1698236158307640790,GPS1_Frame,42.33994666666667,-71.089805,24.1,327847.94117977016,4689636.294889975,19.0,T
1698236159292026343,0,1698236159291151762,GPS1_Frame,42.33998,-71.08972166666666,24.2,327854.8971915053,4689639.82758403,19.0,T
1698236160292477329,0,1698236160291532516,GPS1_Frame,42.340015,-71.08963666666666,24.3,327861.9950449164,4689643.54198132,19.0,T
1698236161292683524,0,1698236161291847229,GPS1_Frame,42.340046666666666,-71.089555,24.2,327868.80919326085,4689646.892992293,19.0,T
1698236162308153560,0,1698236162307348251,GPS1_Frame,42.34008,-71.08947333333333,24.1,327875.6278826792,4689650.429080436,19.0,T
1698236163307816195,0,1698236163306986331,GPS1_Frame,42.340111666666665,-71.08939666666667,24.0,327882.03011576005,4689653.790225744,19.0,T
1698236164288702132,0,1698236164287801504,GPS1_Frame,42.34014,-71.089325,23.9,327888.01134613337,4689656.791356389,19.0,T
1698236165288738446,0,1698236165287775278,GPS1_Frame,42.34016833333333,-71.08925833333333,23.8,327893.58066998515,4689659.802612765,19.0,T
1698236166288632691,0,1698236166287532329,GPS1_Frame,42.34019166666667,-71.0892,23.7,327898.4498454967,4689662.275528742,19.0,T
1698236167288395944,0,1698236167287538290,GPS1_Frame,42.34021,-71.089155,23.5,327902.20697360847,4689664.2202231735,19.0,T
1698236168287889510,0,1698236168287137746,GPS1_Frame,42.340223333333334,-71.08912333333333,23.3,327904.852056156,4689665.636694319,19.0,T
1698236169287933767,0,1698236169287047386,GPS1_Frame,42.34023,-71.08910833333333,23.1,327906.1059468803,4689666.3466169285,19.0,T
1698236170287824717,0,1698236170286834478,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236171288782080,0,1698236171288005590,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236172289131932,0,1698236172288292407,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236173288983673,0,1698236173288126230,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236174288404242,0,1698236174287562608,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236175291265732,0,1698236175290539503,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236176290061159,0,1698236176289193391,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236177289637748,0,1698236177288795471,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236178290164044,0,1698236178289330720,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236179290139527,0,1698236179289182901,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236180290114128,0,1698236180289100170,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236181290685064,0,1698236181289751291,GPS1_Frame,42.34023166666667,-71.08910333333333,22.9,327906.5223947237,4689666.521567609,19.0,T
1698236182290238151,0,1698236182289201498,GPS1_Frame,42.34023166666667,-71.08910166666666,22.7,327906.65969499643,4689666.518194269,19.0,T
1698236183290382621,0,1698236183289552688,GPS1_Frame,42.340235,-71.08909333333334,22.5,327907.35529034515,4689666.871469041,19.0,T
1698236184294475678,0,1698236184293607950,GPS1_Frame,42.34024333333333,-71.08907,22.3,327909.30022877513,4689667.749596329,19.0,T
1698236185293895017,0,1698236185293014049,GPS1_Frame,42.34026,-71.08903333333333,22.2,327912.36630285694,4689669.526091815,19.0,T
1698236186293797128,0,1698236186292734861,GPS1_Frame,42.34028,-71.08898166666667,22.1,327916.6771704152,4689671.642371613,19.0,T
1698236187292811197,0,1698236187291862964,GPS1_Frame,42.34030333333333,-71.08892166666666,21.8,327921.68362914724,4689674.111930148,19.0,T
1698236188292979419,0,1698236188291817188,GPS1_Frame,42.340331666666664,-71.08885333333333,21.9,327927.39022398513,4689677.11983959,19.0,T
1698236189292972099,0,1698236189291923522,GPS1_Frame,42.34036166666667,-71.08877833333334,21.7,327933.6505600598,4689680.299332973,19.0,T
1698236190293061134,0,1698236190292100906,GPS1_Frame,42.34039333333333,-71.08869666666666,21.5,327940.46463609923,4689683.6504117455,19.0,T
1698236191292279092,0,1698236191291426420,GPS1_Frame,42.340428333333335,-71.08860833333334,21.2,327947.83699669293,4689687.358148206,19.0,T
1698236192309368861,0,1698236192308446407,GPS1_Frame,42.340466666666664,-71.088515,21.1,327955.6303400311,4689691.425916457,19.0,T
1698236193292661944,0,1698236193291732311,GPS1_Frame,42.34050666666667,-71.08841666666666,21.0,327963.84011860663,4689695.668647135,19.0,T
1698236194292111539,0,1698236194291265964,GPS1_Frame,42.34055,-71.08831166666667,21.1,327972.6081758913,4689700.268040312,19.0,T
1698236195308555806,0,1698236195307627916,GPS1_Frame,42.34059333333333,-71.088205,21.0,327981.5135208018,4689704.8640722595,19.0,T
1698236196291469109,0,1698236196290628671,GPS1_Frame,42.34063833333333,-71.08809666666667,21.0,327990.56069791305,4689709.6418142095,19.0,T
1698236197291261698,0,1698236197290380716,GPS1_Frame,42.34068333333333,-71.08798666666667,21.0,327999.7451616046,4689714.416195966,19.0,T
1698236198291127642,0,1698236198290089368,GPS1_Frame,42.34072666666667,-71.08787833333334,20.9,328008.78776882775,4689719.008890076,19.0,T
1698236199290757893,0,1698236199289741277,GPS1_Frame,42.34077,-71.08777333333333,20.8,328017.55576564657,4689723.608337926,19.0,T
1698236200289678933,0,1698236200288561820,GPS1_Frame,42.34081,-71.08767,20.7,328026.17736372293,4689727.841026033,19.0,T
1698236201290402363,0,1698236201289356470,GPS1_Frame,42.34085,-71.08757166666666,20.6,328034.3870542939,4689732.083837077,19.0,T
1698236202288840856,0,1698236202287930965,GPS1_Frame,42.34088833333333,-71.08747666666666,20.5,328042.3175934354,4689736.148328189,19.0,T
1698236203287022085,0,1698236203286254405,GPS1_Frame,42.340925,-71.087385,20.4,328049.9689822685,4689740.034498451,19.0,T
1698236204285794511,0,1698236204284805536,GPS1_Frame,42.340961666666665,-71.087295,20.3,328057.4830636758,4689743.924047268,19.0,T
1698236205286002377,0,1698236205285022735,GPS1_Frame,42.34099833333333,-71.08720666666666,20.2,328064.8598378992,4689747.816974199,19.0,T
1698236206310593666,0,1698236206309489965,GPS1_Frame,42.34103833333333,-71.08712333333334,20.1,328071.8337937228,4689752.090160559,19.0,T
1698236207293222195,0,1698236207292319536,GPS1_Frame,42.341076666666666,-71.08704333333333,20.0,328078.5286014589,4689756.185022954,19.0,T
1698236208293171779,0,1698236208292064905,GPS1_Frame,42.341115,-71.08697166666667,20.1,328084.5369095739,4689760.296741039,19.0,T
1698236209310290694,0,1698236209308984518,GPS1_Frame,42.34115166666667,-71.08690333333334,20.3,328090.26607176336,4689764.230132962,19.0,T
1698236210291346325,0,1698236210290451526,GPS1_Frame,42.341185,-71.08683833333333,20.1,328095.7115467775,4689767.80012734,19.0,T
1698236211291417268,0,1698236211290413856,GPS1_Frame,42.34121666666667,-71.08677666666667,20.3,328100.877877923,4689771.191794265,19.0,T
1698236212292005967,0,1698236212291034221,GPS1_Frame,42.341245,-71.08671833333334,20.5,328105.76052410057,4689774.220062419,19.0,T
1698236213309571389,0,1698236213308584451,GPS1_Frame,42.34127333333333,-71.08666333333333,20.5,328110.3685700203,4689777.255072679,19.0,T
1698236214309256751,0,1698236214308333635,GPS1_Frame,42.341296666666665,-71.08662166666667,20.6,328113.8646034179,4689779.76182836,19.0,T
1698236215291051045,0,1698236215290110826,GPS1_Frame,42.34131166666667,-71.086595,20.2,328116.10224513395,4689781.373555709,19.0,T
1698236216290204528,0,1698236216289085388,GPS1_Frame,42.341318333333334,-71.08658166666666,19.8,328117.21879479516,4689782.086884279,19.0,T
1698236217292590771,0,1698236217291521787,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236218291251837,0,1698236218290232419,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236219291558470,0,1698236219290533542,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236220292804556,0,1698236220291760206,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236221292624554,0,1698236221291499614,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236222290892752,0,1698236222289914131,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236223291099004,0,1698236223290061712,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236224291455979,0,1698236224290420055,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236225291652105,0,1698236225290716886,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236226291340539,0,1698236226290477991,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236227291393227,0,1698236227290433645,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236228291283719,0,1698236228290340423,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236229291367902,0,1698236229290483951,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236230290633038,0,1698236230289815664,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236231290965928,0,1698236231290037155,GPS1_Frame,42.341318333333334,-71.08658,19.7,328117.35609267955,4689782.083515001,19.0,T
1698236232293088798,0,1698236232292135953,GPS1_Frame,42.341318333333334,-71.08658,19.6,328117.35609267955,4689782.083515001,19.0,T
1698236233291139682,0,1698236233290204524,GPS1_Frame,42.341318333333334,-71.08658,19.6,328117.35609267955,4689782.083515001,19.0,T
1698236234290392455,0,1698236234289491891,GPS1_Frame,42.341318333333334,-71.086575,18.8,328117.7679863285,4689782.073407187,19.0,T
1698236235290962426,0,1698236235290018558,GPS1_Frame,42.341323333333335,-71.08656166666667,18.1,328118.8799941194,4689782.601665294,19.0,T
1698236236291785400,0,1698236236290829420,GPS1_Frame,42.34133666666666,-71.08653833333334,17.5,328120.8384965388,4689784.035061877,19.0,T
1698236237291702286,0,1698236237290755510,GPS1_Frame,42.34135166666667,-71.08650833333333,17.0,328123.3507308694,4689785.640053049,19.0,T
1698236238291306915,0,1698236238290458202,GPS1_Frame,42.341368333333335,-71.08647666666667,16.5,328126.00480320014,4689787.426746702,19.0,T
1698236239291202924,0,1698236239290163516,GPS1_Frame,42.34138166666666,-71.08644333333334,17.0,328128.78708925063,4689788.839930824,19.0,T
1698236240290678892,0,1698236240289695024,GPS1_Frame,42.34138166666666,-71.08640833333334,17.3,328131.6703418734,4689788.769181253,19.0,T
1698236241290696612,0,1698236241289783477,GPS1_Frame,42.341375,-71.08638,17.1,328133.9862387732,4689787.971625781,19.0,T
1698236242290265408,0,1698236242289170265,GPS1_Frame,42.34135833333333,-71.08635,17.0,328136.41218722536,4689786.060277865,19.0,T
1698236243307813788,0,1698236243306820869,GPS1_Frame,42.341335,-71.08631166666666,16.7,328139.5064620108,4689783.391803718,19.0,T
1698236244291524609,0,1698236244290313720,GPS1_Frame,42.34130666666667,-71.08626666666666,16.4,328143.13630793977,4689780.154643767,19.0,T
1698236245308449140,0,1698236245307459115,GPS1_Frame,42.341275,-71.086215,16.2,328147.30626747035,4689776.533869614,19.0,T
1698236246286988753,0,1698236246286048650,GPS1_Frame,42.34123666666667,-71.08616,16.1,328151.7326646263,4689772.166078037,19.0,T
1698236247284287598,0,1698236247283420085,GPS1_Frame,42.34119833333333,-71.08609833333334,15.8,328156.70825992053,4689767.784815441,19.0,T
1698236248287465909,0,1698236248286659002,GPS1_Frame,42.34115833333333,-71.086035,15.6,328161.81661926396,4689763.215117484,19.0,T
1698236249286598024,0,1698236249285762548,GPS1_Frame,42.341118333333334,-71.08597166666667,15.3,328166.9249852933,4689758.64542348,19.0,T
1698236250287037018,0,1698236250286120414,GPS1_Frame,42.34108,-71.08591666666666,15.1,328171.3514061596,4689754.277645104,19.0,T
1698236251286991970,0,1698236251286144971,GPS1_Frame,42.341046666666664,-71.08587166666666,14.8,328174.96766186494,4689750.485290544,19.0,T
1698236252287176038,0,1698236252286236524,GPS1_Frame,42.341031666666666,-71.08583666666667,14.6,328177.8100699666,4689748.748924113,19.0,T
1698236253287725899,0,1698236253286785364,GPS1_Frame,42.341026666666664,-71.08581833333334,14.4,328179.3067336891,4689748.156663382,19.0,T
1698236254286944340,0,1698236254285859823,GPS1_Frame,42.341028333333334,-71.08580666666667,14.2,328180.27236318146,4689748.318157864,19.0,T
1698236255287359979,0,1698236255286306858,GPS1_Frame,42.341026666666664,-71.08579833333333,14.1,328180.9543158391,4689748.116247081,19.0,T
1698236256288577537,0,1698236256287506341,GPS1_Frame,42.34102333333333,-71.08579,14.0,328181.6317286596,4689747.729265662,19.0,T
1698236257305521698,0,1698236257304420948,GPS1_Frame,42.34101833333333,-71.08578,14.1,328182.44190023607,4689747.153845629,19.0,T
1698236258286985029,0,1698236258286061525,GPS1_Frame,42.341005,-71.08576166666667,14.1,328183.915865617,4689745.636232393,19.0,T
1698236259306062926,0,1698236259305160284,GPS1_Frame,42.34099333333333,-71.08573,14.2,328186.49276008544,4689744.276746922,19.0,T
1698236260289731395,0,1698236260288649320,GPS1_Frame,42.340983333333334,-71.08569333333334,14.3,328189.4860910048,4689743.092229604,19.0,T
1698236261288312244,0,1698236261287496566,GPS1_Frame,42.340981666666664,-71.08565166666666,14.3,328192.9140165825,4689742.822963777,19.0,T
1698236262289682679,0,1698236262288850784,GPS1_Frame,42.34099,-71.085605,14.4,328196.7810749409,4689743.654020736,19.0,T
1698236263288036792,0,1698236263287199974,GPS1_Frame,42.341008333333335,-71.08555833333334,14.5,328200.67536845466,4689745.595504011,19.0,T
1698236264304779536,0,1698236264303748607,GPS1_Frame,42.341035,-71.08551166666666,14.7,328204.59235605446,4689748.462342894,19.0,T
1698236265305287905,0,1698236265304161787,GPS1_Frame,42.34107,-71.08546166666666,15.0,328208.80663307867,4689752.247802458,19.0,T
1698236266285551705,0,1698236266284474611,GPS1_Frame,42.34111333333333,-71.08540666666667,15.4,328213.45549580065,4689756.94851581,19.0,T
1698236267285783721,0,1698236267284829139,GPS1_Frame,42.341163333333334,-71.08534666666667,16.0,328218.5344027128,4689762.379413055,19.0,T
1698236268284947640,0,1698236268283797979,GPS1_Frame,42.34121833333333,-71.08528166666666,16.7,328224.0388125333,4689768.355424364,19.0,T
1698236269284532928,0,1698236269283674955,GPS1_Frame,42.341278333333335,-71.08521333333333,17.1,328229.8314249895,4689774.879917751,19.0,T
1698236270284350518,0,1698236270283406019,GPS1_Frame,42.34133666666666,-71.08514333333333,17.3,328235.7567862296,4689781.215978011,19.0,T
1698236271282991330,0,1698236271282190799,GPS1_Frame,42.34139666666667,-71.08507333333333,17.9,328241.6866752928,4689787.737113735,19.0,T
1698236272286693591,0,1698236272285609006,GPS1_Frame,42.341453333333334,-71.08500333333333,18.3,328247.60747715225,4689793.8881128,19.0,T
1698236273286122850,0,1698236273285135269,GPS1_Frame,42.34150833333333,-71.08493666666666,18.8,328253.2491358307,4689799.860779147,19.0,T
1698236274286614974,0,1698236274285690546,GPS1_Frame,42.341561666666664,-71.08487166666667,19.3,328258.7489498054,4689805.651745616,19.0,T
1698236275286928044,0,1698236275286038160,GPS1_Frame,42.34161,-71.08480833333333,19.7,328264.09784428054,4689810.890870471,19.0,T
1698236276287048770,0,1698236276286141157,GPS1_Frame,42.341658333333335,-71.08475166666666,20.5,328268.8975423451,4689816.143464486,19.0,T
1698236277286138460,0,1698236277285223484,GPS1_Frame,42.3417,-71.084695,21.0,328273.6790831846,4689820.655778776,19.0,T
1698236278285753557,0,1698236278284847021,GPS1_Frame,42.34174,-71.08464666666667,21.9,328277.76959575893,4689824.999856211,19.0,T
1698236279289486790,0,1698236279288472652,GPS1_Frame,42.341773333333336,-71.08460833333334,23.4,328281.0181727441,4689828.623849579,19.0,T
1698236280290712651,0,1698236280289720296,GPS1_Frame,42.3418,-71.08457833333334,24.7,328283.56211323873,4689831.524391718,19.0,T
1698236281289643827,0,1698236281288625717,GPS1_Frame,42.34182166666667,-71.08455666666667,26.1,328285.405956122,4689833.886552616,19.0,T
1698236282289087366,0,1698236282288020133,GPS1_Frame,42.341831666666664,-71.084545,27.2,328286.3942568718,4689834.973414883,19.0,T
1698236283289787170,0,1698236283288779258,GPS1_Frame,42.341831666666664,-71.08454166666667,26.4,328286.6688503682,4689834.966682904,19.0,T
1698236284287577588,0,1698236284286568403,GPS1_Frame,42.341831666666664,-71.08454166666667,26.3,328286.6688503682,4689834.966682904,19.0,T
1698236285287827143,0,1698236285286926507,GPS1_Frame,42.341831666666664,-71.08454166666667,26.3,328286.6688503682,4689834.966682904,19.0,T
1698236286288007477,0,1698236286287158966,GPS1_Frame,42.341831666666664,-71.08454166666667,26.3,328286.6688503682,4689834.966682904,19.0,T
1698236287287463716,0,1698236287286580085,GPS1_Frame,42.341831666666664,-71.08454166666667,26.4,328286.6688503682,4689834.966682904,19.0,T
1698236288287801680,0,1698236288286899089,GPS1_Frame,42.341831666666664,-71.08454166666667,26.4,328286.6688503682,4689834.966682904,19.0,T
1698236289288490149,0,1698236289287535667,GPS1_Frame,42.341831666666664,-71.08454166666667,26.4,328286.6688503682,4689834.966682904,19.0,T
1698236290288485716,0,1698236290287652254,GPS1_Frame,42.341831666666664,-71.08454166666667,26.4,328286.6688503682,4689834.966682904,19.0,T
1698236291287512934,0,1698236291286705493,GPS1_Frame,42.341831666666664,-71.08454166666667,26.4,328286.6688503682,4689834.966682904,19.0,T
1698236292287850221,0,1698236292286906957,GPS1_Frame,42.341833333333334,-71.08454666666667,27.0,328286.26149735344,4689835.161851588,19.0,T
1698236293303376595,0,1698236293302464723,GPS1_Frame,42.341838333333335,-71.084545,27.9,328286.41240578174,4689835.713697734,19.0,T
1698236294287759253,0,1698236294286799192,GPS1_Frame,42.34185166666666,-71.08453,28.9,328287.6843739467,4689837.163969617,19.0,T
1698236295286489331,0,1698236295285562515,GPS1_Frame,42.341875,-71.08450666666667,29.9,328289.67004785675,4689839.707836316,19.0,T
1698236296304672261,0,1698236296303739070,GPS1_Frame,42.341901666666665,-71.08448333333334,30.6,328291.6647945668,4689842.6218449725,19.0,T
